sttl,sbytes,dbytes,sload,dload,label
31,2934,3740,1021337.0,1302754.75,0
31,8928,424,1353660.25,60572.66406,0
31,4238,66694,608630.75,9579819.0,0
31,1684,10168,12064.42188,74083.57031,0
31,1684,10168,12401.71094,76154.75781,0
31,1028,822,1774710.375,1459206.375,0
31,2766,25742,675873.3125,6294570.0,0
31,37172,3276,606477.25,53148.68359,0
31,2766,28892,941586.1875,9842083.0,0
31,4014,59460,202984.4688,3008122.0,0
31,3806,54798,313251.75,4511761.5,0
31,1580,10168,11532.57324,76438.11719,0
31,1684,10168,11838.75391,72697.82031,0
31,13454,548216,385784.6875,15750596.0,0
31,1684,10168,10731.32813,65897.49219,0
254,534,268,4553.862305,2120.717529,0
31,4480,2456,6795664.0,3725411.25,0
31,2054,2478,2800428.5,3391646.0,0
31,4014,61134,264005.4688,4022562.25,0
31,3390,41676,468956.2813,5768021.5,0
31,4448,3080,56417.21094,39163.27734,0
31,568,320,683239.8125,384923.8438,0
254,590,354,4891.816895,2855.863037,1
31,3598,47394,295396.6875,3892158.0,0
31,3702,45354,560095.3125,6856901.0,0
31,2854,26480,1067380.25,9893529.0,0
31,4592,3080,57751.65625,38840.20313,0
31,3728,5474,4029001.5,5851645.0,0
31,2646,23604,1275476.75,11390901.0,0
31,1684,10168,11882.625,72967.21875,0
31,3390,44426,311276.7813,4081277.75,0
31,2750,27344,948691.9375,9441038.0,0
31,1684,10168,12335.82031,75750.14063,0
31,1470,1728,81433.19531,93091.36719,0
31,4238,66608,1046602.625,16452193.0,0
31,7816,16782,40436.86328,86846.40625,0
31,2438,18678,1617441.75,12408108.0,0
31,3728,5474,101394.4609,147263.375,0
31,7030,13234,71337.67188,134327.8594,0
31,424,8824,13291.06055,289788.0938,0
31,3806,53008,725179.0,10103542.0,0
31,320,1874,541033.4375,3323201.75,0
31,2750,26584,1342657.25,12990509.0,0
31,10752,447154,210357.5625,8771364.0,0
31,3806,52378,422679.4063,5819033.0,0
31,2854,31444,1396785.625,15403164.0,0
31,2750,27620,1501885.75,15097081.0,0
31,3614,47722,142949.0781,1888544.75,0
31,37266,3276,2567547.25,224440.8594,0
62,836,1252,15120.44434,22007.97656,0
31,2958,32650,1072466.5,11845257.0,0
31,6178,14092,42864.21484,97887.20313,0
31,2542,23508,1123117.0,10397100.0,0
31,2766,26586,1317578.25,12673407.0,0
31,4550,67468,169287.4531,2510858.5,0
31,13454,548216,45911.46875,1874447.0,0
31,2934,3738,10585.30371,13494.60742,0
31,37346,3380,490989.4688,44235.70313,0
31,528,304,1891343.375,1088955.25,0
31,2766,27392,993615.3125,9846860.0,0
31,13038,548216,62186.03125,2620259.0,0
31,4616,2976,108962.75,70243.28125,0
31,2766,26160,1162823.125,11005536.0,0
31,4966,76212,635891.125,9754692.0,0
31,1684,10168,8383.985352,51483.24219,0
31,1684,10168,11227.81836,68946.27344,0
31,568,304,39520.83594,21151.99609,0
31,2750,27730,932362.125,9409643.0,0
31,3078,31400,396536.7188,4044490.5,0
31,5592,201712,389022.25,14106524.0,0
31,2438,18678,1301892.0,9987387.0,0
31,33190,2976,8049515.5,716491.8125,0
31,37478,3276,13835051.0,1202540.625,0
31,3806,55844,1123201.375,16486211.0,0
31,2830,3742,26306.08789,34831.38281,0
31,2024,4208,2691174.0,5572394.5,0
31,3390,40986,1281200.375,15497523.0,0
31,3926,57474,167396.25,2451379.0,0
31,424,2824,11051.53418,73607.39063,0
31,19514,1087890,47629.84375,2658989.0,0
31,2334,15236,1402641.625,9153009.0,0
31,3598,49642,1093972.25,15097991.0,0
31,5486,94690,947965.75,16365287.0,0
31,3806,53008,1185712.5,16519916.0,0
31,4376,2456,4601169.0,2582800.0,0
31,2334,13254,2296408.75,13014669.0,0
31,1540,1644,48786.875,52469.54297,0
31,4920,3080,99648.5,62540.19531,0
31,7808,16786,46001.72656,98923.91406,0
31,37462,3380,11908439.0,1069562.0,0
31,4550,68342,296196.1563,4450064.0,0
31,2062,2424,353477.5625,416770.9688,0
31,4584,3080,88941.86719,59911.52734,0
31,2542,21882,1215568.5,10474287.0,0
254,172,86,3752.577148,1250.859009,0
31,7814,16032,19321.44336,39652.58984,0
31,37410,3380,1708425.5,153656.3281,0
31,3406,40478,489458.5625,5815575.0,0
31,3078,30710,876079.8125,8732051.0,0
31,1580,10168,11106.66113,73615.16406,0
31,320,1910,3144.265137,19689.92969,0
31,1684,10168,7308.249023,44877.50781,0
31,1044,824,217185.9844,176315.0938,0
31,320,1912,712000.0,4461333.5,0
31,6562,239062,404844.1875,14809938.0,0
31,1580,7488,10044.74707,48663.99219,0
31,2542,22592,572434.6875,5092798.5,0
31,2934,3742,29150.24414,37202.51563,0
31,4238,59594,698004.5,9816982.0,0
1,5376,0,4.823182,0.0,0
31,320,1888,673392.1875,4166456.5,0
31,7816,15436,79513.29688,157077.7344,0
31,7818,15588,59249.30078,118170.0313,0
31,146,178,504317.8125,614853.1875,0
31,320,1842,6384.619629,38546.84375,0
31,8928,424,419736.375,18782.07617,0
31,3598,48918,404954.6563,5507223.5,0
31,4550,71834,408039.0625,6443692.5,0
31,1684,10168,7109.773926,43658.73828,0
31,2974,33374,1229438.125,13804062.0,0
31,4550,68342,1090920.125,16390031.0,0
31,1540,1644,37627.68359,40468.0,0
31,4104,2456,6225256.0,3726159.5,0
31,1684,10168,10712.01758,65778.90625,0
31,2542,22432,1181671.875,10438181.0,0
31,3614,49342,229120.3281,3129742.5,0
31,2934,3740,5810.292969,7411.25293,0
31,2158,2464,38666.03125,44141.69531,0
31,2974,31920,466117.2813,5005520.5,0
31,4550,69922,1093442.875,16807668.0,0
31,8928,320,145056.9063,4671.354004,0
31,2766,25742,1030291.438,9595351.0,0
31,13558,548216,60750.69922,2461188.5,0
31,2062,2424,133070.8281,156898.375,0
31,3598,47394,395861.2813,5215883.5,0
254,1858,0,1486400000.0,0.0,1
31,536,304,788815.3125,447387.7813,0
31,4804,2552,3466989.5,1833317.875,0
62,1570,54838,4613.590332,167047.4375,1
31,1064,2260,1477109.25,3135830.5,0
31,37178,3380,6967255.0,630538.125,0
31,5928,8010,16624.71094,22436.0918,0
31,3182,36954,1325898.75,15408635.0,0
31,3728,5578,3842553.25,5706383.0,0
31,4456,2456,6776414.0,3735158.0,0
31,2158,2464,177722.4219,202890.4531,0
31,1028,822,1872561.75,1539661.875,0
31,3406,39236,827219.625,9520690.0,0
31,4448,2976,87064.94531,58423.28516,0
31,37612,3380,11021923.0,985994.375,0
31,3806,54798,444926.0,6408264.5,0
31,37172,3380,8657030.0,783592.0625,0
31,2542,23226,454383.0,4160564.5,0
31,2934,3740,9909.274414,12639.66211,0
31,4222,64070,529106.25,8031258.5,0
31,8928,320,4502308.0,144990.5,0
31,2766,26160,156782.0156,1483863.0,0
31,2302,34406,18872.52344,284758.0625,0
31,1684,10168,9420.841797,57850.23438,0
31,320,1864,42068.77344,256981.9219,0
31,2542,21294,412084.9375,3455429.5,0
31,5824,104,186755.7344,1852.594116,0
31,2766,25916,672532.3125,6311705.5,0
31,2934,3742,972010.0,1240511.75,0
31,36242,1641360,19416.20898,879986.125,0
31,2062,2424,2569618.25,3029732.0,0
31,18058,1087890,9994.085938,603048.8125,0
31,2974,33374,407983.1875,4580812.5,0
31,7800,15090,29391.42969,56872.05469,0
31,3718,46690,333253.625,4179104.25,0
31,37508,3380,232093.0,20820.04297,0
31,2048,2410,2616025.5,3089122.25,0
31,13142,548216,67846.92188,2836063.75,0
31,320,1866,14030.29297,85810.74219,0
31,1470,1728,181307.5156,207263.9219,0
31,18682,1087890,129853.6563,7572986.5,0
31,7812,15762,57560.21484,116167.9219,0
31,4908,2344,5696009.5,2686594.0,0
31,13256,44720,9336.189453,31519.55859,0
31,4238,65700,386076.3125,5988431.5,0
31,9504,12298,541410.0,700969.5625,0
31,1580,10168,11360.40723,75297.0,0
31,2766,25812,1352253.5,12627868.0,0
31,1540,1644,514863.8125,553728.1875,0
31,2934,3740,34085.33984,43477.16406,0
31,4238,61348,331335.1563,4797146.5,0
31,18526,1068400,10160.37695,586831.75,0
31,3822,51874,502084.7813,6822509.0,0
31,3598,45458,573884.125,7252604.5,0
31,18162,1087890,57107.98828,3426138.75,0
31,1540,1644,673468.1875,724304.75,0
31,146,178,568093.375,692607.0,0
31,4376,3080,62824.96875,44334.77734,0
31,4238,61348,857304.0625,12412245.0,0
31,37264,3380,7947808.5,717625.25,0
31,3640,19084,34778.87109,182801.5,0
31,4592,2536,92352.0,51180.76172,0
31,7814,15098,55511.23438,107290.6797,0
31,568,320,629828.125,354832.75,0
31,1684,10168,10357.58203,63602.4375,0
31,37180,3380,7848054.0,710231.125,0
31,10790,15950,31918.59766,47180.64063,0
31,890,8896,1538005.875,15808489.0,0
31,17746,1030900,2736.928955,159244.625,0
31,1540,1644,33890.64844,36448.875,0
31,320,1942,27953.72461,177982.5156,0
31,2854,30654,1395738.375,15005187.0,0
31,4472,3080,57470.46094,39681.66797,0
31,1540,1644,29176.875,31379.28516,0
31,2334,16734,1305347.875,9369753.0,0
31,1684,10168,12430.23438,76329.90625,0
31,3926,57474,1073160.625,15715544.0,0
31,2934,3742,38645.85156,49321.12891,0
31,8928,320,7956813.5,256238.0,0
31,2934,3740,14519.21191,18519.81445,0
31,2230,14816,1241666.0,8261524.0,0
31,37210,3380,12874719.0,1164175.125,0
31,7806,15008,1947251.0,3744365.25,0
31,2766,28892,999676.5,10449281.0,0
31,1580,10168,11538.71387,76478.82031,0
31,4550,72164,254901.3906,4043807.5,0
31,1684,10168,12338.11816,75764.25,0
31,2750,26584,1073268.125,10384108.0,0
31,1684,10168,9307.141602,57152.03906,0
31,3514,85176,3857.658936,94188.65625,0
31,4862,80850,390281.5313,6490613.5,0
31,3624,5578,3808178.25,5829643.0,0
31,3078,33374,859727.875,9320225.0,0
31,1684,10168,11619.14941,71349.30469,0
31,37832,3484,236912.6563,21724.86133,0
31,4238,65118,356267.7188,5475187.0,0
32,12605,510730,47764.58203,1939307.5,0
31,13766,548216,36325.69531,1449331.375,0
31,2766,25742,1276148.875,11885080.0,0
31,4550,72372,147351.75,2344375.75,0
31,568,312,11163.04688,6131.814453,0
31,8928,320,179218.3594,5771.475586,0
31,4448,2560,387921.875,224571.7656,0
31,1540,1644,118478.4063,127421.7188,0
31,3182,38534,1255304.25,15212067.0,0
31,13350,548216,79554.02344,3273396.75,0
31,3484,18870,6755.206055,36694.08984,0
31,512,304,17244.57422,10238.96582,0
31,2542,23154,682732.0625,6225007.0,0
31,3858,49618,131572.7969,1692021.375,0
31,12310,536216,19264.41211,841157.625,0
31,19098,1087890,81183.54688,4631158.0,0
31,7810,16000,75490.17969,154703.2188,0
31,528,8824,79588.67969,1352506.0,0
31,568,304,642291.75,343761.7813,0
31,1684,10168,11936.50488,73298.07813,0
31,1684,10168,12302.83887,75547.60938,0
31,320,1958,47305.82813,303678.5938,0
31,536,304,21154.55469,11998.10547,0
31,1540,1644,825083.9375,887365.1875,0
31,320,1910,26566.50195,166364.0156,0
31,1580,10168,11331.26758,75103.85938,0
31,8928,320,143325.4375,4615.594238,0
31,2558,23532,1551134.625,14281629.0,0
31,2974,33842,1146511.875,13053626.0,0
31,1684,10168,10769.41211,66131.35156,0
31,1684,10168,11138.81836,68399.75,0
31,2934,3742,978495.5,1248788.75,0
31,3926,57474,806149.8125,11805394.0,0
31,3728,5474,4380837.0,6362644.0,0
31,568,312,20371.6875,11190.08203,0
31,1920,4312,186957.3594,421546.5313,0
0,92,0,6.133684,0.0,0
31,3598,45458,1133613.625,14326326.0,0
31,2934,3742,18479.8125,23584.55664,0
31,2974,30516,1440207.75,14785737.0,0
31,4862,76262,252688.5938,3963924.0,0
31,320,1930,549524.0625,3476202.75,0
31,3926,56526,1108777.5,15969320.0,0
31,37998,3380,11918667.0,1054607.875,0
31,2934,3742,5049.468262,6444.300293,0
31,4520,2976,110111.9609,72698.71875,0
31,13350,548216,76803.91406,3160238.5,0
31,37280,3276,563840.5,49268.96484,0
31,2934,3742,9058.047852,11560.18457,0
31,2854,31142,795696.625,8690535.0,0
1,320,0,40.95647,0.0,0
31,3806,50974,652716.375,8745041.0,0
31,2646,24694,1434601.5,13403499.0,0
31,1684,10168,12364.29688,75925.0,0
31,4550,72372,247882.3594,3943823.75,0
31,424,8824,2441.865723,53240.57422,0
31,1580,10168,10861.66211,71991.30469,0
31,1580,10168,11388.75684,75484.89844,0
31,1580,10168,8042.01416,53302.625,0
31,4344,3080,44834.14453,31873.01953,0
31,2334,16920,372291.3438,2701982.5,0
31,1684,10168,7969.665527,48939.04688,0
31,2974,33572,1168823.375,13201324.0,0
31,3546,34302,215082.2813,2074933.125,0
31,424,8824,13286.18164,289681.7188,0
31,8928,320,38985.21484,1255.463989,0
31,320,1930,730006.875,4617908.5,0
31,284,160,1088122.625,613026.8125,0
31,18890,1087890,56681.76172,3269144.75,0
31,1044,824,1919160.125,1558005.25,0
31,2934,3740,17585.56055,22431.06055,0
31,37368,3276,622793.5625,54292.64453,0
31,1048,824,1846463.5,1494085.0,0
31,1064,2260,526464.8125,1117659.0,0
31,2438,20194,1059821.375,8790178.0,0
31,19514,1087890,31953.07422,1783816.0,0
31,8928,320,96591.875,3110.605713,0
31,4014,57836,589836.3125,8502293.0,0
31,3806,51422,483218.875,6530999.0,0
31,2750,27730,1135734.625,11462131.0,0
31,2542,19502,821064.8125,6297921.5,0
31,568,320,14858.86719,8371.192383,0
31,2854,31142,147056.6875,1606141.375,0
31,536,304,1629179.375,924012.1875,0
31,3688,2456,5652403.0,3763942.25,0
31,3614,47722,675504.875,8924305.0,0
31,4304,2456,6755297.0,3855421.75,0
31,2750,26584,1431119.375,13846399.0,0
31,2750,28874,1080006.0,11349304.0,0
31,320,1922,5630.268555,35468.58203,0
31,568,304,19219.05664,10286.25586,0
31,1580,10168,9740.226562,64558.41016,0
31,14616,17134,116137.0547,136117.7969,0
254,2516,268,20519.9043,2029.341553,0
31,3182,38534,927936.9375,11244955.0,0
31,2958,29182,646020.875,6372125.5,0
31,424,8824,673932.8125,14693915.0,0
31,4862,79340,645540.5,10538096.0,0
31,1540,1644,4659.770996,5011.512695,0
31,544,304,18230.5625,10187.66797,0
31,568,312,486093.2813,267008.9688,0
31,18994,1087890,132868.7188,7621182.5,0
31,520,304,11424.5957,6678.994141,0
29,20488,1040,5103362.0,259769.2813,0
31,1920,4312,1805689.0,4071420.0,0
31,7806,14888,50043.74609,95459.91406,0
31,2024,4312,2431077.5,5179198.0,0
31,2646,24004,1561432.75,14181049.0,0
31,9506,365460,33715.67188,1299759.25,0
31,1684,10168,12265.34375,75317.36719,0
31,3390,44988,985243.5,13081253.0,0
31,7812,14952,80194.47656,153537.0313,0
31,3598,49642,1152768.75,15909446.0,0
31,8928,320,820292.125,26416.35547,0
31,3390,40254,1160936.0,13791781.0,0
31,2934,3740,681324.5625,869055.75,0
62,2815,1616,25488.78906,14565.02246,1
31,9400,12402,51341.46094,67793.66406,0
31,5174,87114,375821.6563,6328669.5,0
31,4960,2976,114148.9609,68680.82031,0
31,4056,2560,364648.75,231486.7656,0
31,1684,10168,11331.10547,69580.52344,0
31,2958,32408,1057975.0,11598649.0,0
31,1040,824,233161.4531,190116.2656,0
31,320,1930,45760.31641,289472.5625,0
31,3806,54798,638520.875,9196609.0,0
31,1684,10168,12418.39063,76257.17969,0
31,2230,13358,2006487.625,12036145.0,0
31,7814,14840,25575.5,48586.84766,0
31,37892,3276,13440304.0,1154628.0,0
31,3926,57982,262451.9688,3877393.5,0
31,4966,77388,534989.8125,8335880.5,0
31,7804,14860,1907589.875,3633070.25,0
31,3390,41228,1291886.875,15719121.0,0
31,2750,28874,1093294.0,11488942.0,0
31,2334,16364,1833417.375,12869460.0,0
31,424,8824,862540.0,18806162.0,0
31,2646,24004,1562849.875,14193920.0,0
31,1580,10168,11051.12402,73247.0625,0
31,37182,3380,13700385.0,1239785.875,0
31,3806,55844,251901.2813,3697375.75,0
31,4862,76316,488679.25,7671298.0,0
31,3614,47774,184709.7344,2442908.5,0
29,1604,638,8543.90332,3401.591553,0
31,1684,10168,12351.32227,75845.32813,0
31,2054,2478,2689525.25,3257329.0,0
254,534,268,6661.888184,3102.417725,0
31,3302,37226,1082950.5,12216858.0,0
31,2974,30506,972742.875,9983220.0,0
31,568,312,10773.79688,5918.001465,0
31,2958,32538,554502.8125,6098383.0,0
31,320,1864,546851.0,3340501.75,0
31,37262,3380,13141907.0,1186676.875,0
31,3688,2456,4940092.0,3289613.5,0
62,804,1352,7368.103516,12039.31836,1
31,2438,20194,1003169.25,8320304.5,0
31,4238,60832,950080.9375,13639798.0,0
31,2766,28048,1358282.125,13783248.0,0
31,5174,89856,620966.875,10785917.0,0
31,2542,20614,599208.4375,4851678.5,0
254,1872,268,58081.91797,7721.275879,1
31,2854,30136,1245802.875,13167047.0,0
31,2438,20826,1586633.25,13571261.0,0
31,536,304,1230769.125,698048.1875,0
31,12040,27624,66213.09375,151979.4531,0
31,3302,35400,902439.875,9680972.0,0
31,8928,320,261058.8281,8407.033203,0
31,320,1932,26559.23438,168208.4844,0
31,1920,4312,2433859.0,5487801.0,0
31,1554,14374,408914.0,3780801.25,0
31,2646,23604,389306.5,3476779.75,0
31,5800,201712,343341.75,11996680.0,0
31,1580,10168,10360.53711,68669.83594,0
31,2542,21294,1432948.0,12015607.0,0
31,3598,45458,524014.875,6622369.5,0
31,7810,16000,53524.04688,109687.6719,0
31,3390,43544,293459.9375,3771268.75,0
31,7810,15714,40990.79688,82500.19531,0
31,1540,1644,621476.1875,668388.1875,0
31,8928,320,271097.2188,8730.304688,0
31,2054,2582,15641.31055,19804.88281,0
31,1580,10168,11444.33398,75853.26563,0
31,25368,1094788,35819.66797,1547458.625,0
31,2646,24316,1508761.625,13880841.0,0
31,1684,10168,12383.31348,76041.78125,0
31,14088,45624,23427.75,75896.88281,0
31,1064,2364,250232.3438,563022.8125,0
31,4304,3080,88704.39844,63638.08984,0
31,3598,46036,1235199.125,15808735.0,0
31,1540,1644,43148.43359,46405.48047,0
31,4238,61348,779160.25,11280861.0,0
31,2438,20718,1361141.0,11582312.0,0
31,4030,57474,305326.4688,4354151.0,0
31,12472,12716,123733.1328,125856.7422,0
31,3390,44134,798561.125,10401439.0,0
31,2934,3738,27099.55664,34547.69531,0
31,4862,82538,259819.2656,4411196.0,0
31,5928,8010,1739960.5,2348186.0,0
31,37154,3380,13470727.0,1219906.75,0
31,320,1962,10543.30566,67800.96094,0
31,3926,53634,812458.9375,11102975.0,0
31,2854,31402,988843.625,10890030.0,0
31,2230,13288,868170.375,5180551.0,0
254,258,86,26275.58984,5255.117676,0
31,568,312,17805.27148,9780.360352,0
31,3614,49342,985272.1875,13458641.0,0
31,37272,3276,13761611.0,1202766.875,0
31,3598,48918,103831.3281,1412065.0,0
31,4728,3080,93378.28125,60982.57422,0
31,2438,20194,1113639.0,9236542.0,0
31,7808,14996,1804497.25,3466620.0,0
31,37808,3172,561517.125,46742.65625,0
31,13246,548216,257770.0938,10690062.0,0
31,3302,40478,801186.625,9827823.0,0
31,320,1946,722353.75,4607372.5,0
31,4966,82174,649231.25,10738436.0,0
31,2054,2478,18623.73438,22555.51758,0
254,27584,728,253712.0469,6418.282715,1
31,2230,15236,1454728.75,9953301.0,0
31,37996,3380,664852.6875,58831.78906,0
31,1580,10168,11465.54688,75993.86719,0
31,7816,15876,14063.00195,28572.27539,0
31,240,0,137142848.0,0.0,0
254,1592,682,12609.7002,5406.625,1
31,2934,3742,21995.66016,28071.59766,0
31,37210,3276,12256412.0,1073002.75,0
31,1684,10168,8236.336914,50576.58203,0
31,2766,24004,1276450.125,11085384.0,0
31,8928,424,36016.07813,1611.622803,0
31,5824,8114,4518789.0,6295690.0,0
31,568,312,37745.04297,20733.19336,0
31,37264,3380,10530668.0,950837.375,0
31,1244,2574,87972.5625,183257.3281,0
31,2974,33882,542811.875,6187459.0,0
31,3598,47288,633576.5,8329409.5,0
31,512,304,1646302.25,977491.9375,0
31,2230,13288,1160702.375,6926149.5,0
31,320,1946,50928.6875,324837.2813,0
31,3926,56526,1127528.5,16239385.0,0
31,1958,2308,169581.4844,200703.1875,0
31,3510,37574,1056176.25,11297719.0,0
31,3182,36954,338008.3438,3928088.0,0
31,8928,424,153114.2031,6851.449707,0
31,3614,49342,675055.75,9221140.0,0
31,8928,320,200812.0,6466.868164,0
31,2766,27384,890095.875,8818335.0,0
31,4320,2560,1168426.75,696473.9375,0
31,4222,63402,927755.875,13935499.0,0
31,5928,8010,3432943.25,4632972.5,0
31,2958,32368,1318466.25,14436682.0,0
31,3598,48710,788020.5,10671343.0,0
31,2334,16290,1513333.375,10574667.0,0
31,3390,42510,990260.9375,12423761.0,0
31,1684,10168,9442.099609,57980.76953,0
31,1036,2262,1388888.875,3032163.5,0
31,1580,10168,11529.88867,76420.32813,0
31,2542,23278,1536530.5,14084760.0,0
31,7808,15024,80557.36719,155050.0469,0
31,8928,320,298832.6563,9623.485352,0
31,3390,42208,809111.625,10072590.0,0
31,2542,19138,817039.5,6150043.0,0
31,520,304,1390374.25,812834.1875,0
31,2048,2410,2690423.25,3176974.5,0
31,1580,9000,11433.13574,65095.49609,0
31,4238,65118,301323.6875,4630797.5,0
31,1684,10168,12375.11914,75991.46094,0
31,568,304,9788.208984,5238.759766,0
31,3614,49590,594488.375,8161418.5,0
31,3614,49342,1187685.375,16223568.0,0
31,2230,14740,510793.9375,3381149.25,0
31,2934,3742,46929.33203,59892.78516,0
31,2854,31538,1037677.125,11477259.0,0
31,2438,19420,1441846.375,11500152.0,0
31,3390,40986,774801.5,9372074.0,0
31,4424,2560,340188.25,197975.0781,0
31,2054,2478,2384557.0,2887977.0,0
31,1580,10168,9661.352539,64035.63281,0
31,424,8824,5429.86084,118388.5313,0
31,2126,12618,1180177.625,7016327.5,0
31,3598,46036,1294795.625,16571481.0,0
31,4352,2976,110902.7969,76055.20313,0
31,10960,447154,274780.0313,11239012.0,0
31,2542,21720,1010393.313,8641940.0,0
254,564,354,6228.5625,3800.894531,1
31,37462,3380,11511102.0,1033875.063,0
62,814,1134,6486.345703,8787.095703,0
31,2438,19420,443821.2813,3539914.0,0
31,2974,30516,1097020.125,11262439.0,0
31,13350,548216,47351.08203,1948347.625,0
31,320,1888,17768.46094,109938.1875,0
31,528,304,89905.5,51763.77344,0
31,2438,20826,402517.875,3442935.0,0
31,4104,2976,108811.4609,79120.57031,0
31,1580,10168,11477.45508,76072.79688,0
31,12622,540716,13318.46973,571817.5625,0
31,568,320,99257.32031,55919.61719,0
31,2646,24330,1038914.063,9563801.0,0
31,4238,65596,458993.875,7105620.5,0
31,4296,2456,5915452.0,3381924.25,0
31,3728,5474,176959.0625,257011.9688,0
31,1684,10168,11798.51953,72450.75781,0
31,3598,48710,191767.6563,2596910.0,0
0,56,92,5.417887,8.900815,0
31,4320,2456,4363053.0,2480951.75,0
31,3728,5474,60356.42188,87660.51563,0
31,3640,19084,29799.69336,156630.4063,0
