sttl,dttl,sbytes,dbytes,Sload,Dload,sloss,dloss,Spkts,Dpkts,tcprtt,Sjit,Label
31,29,2934,3740,24110.94531,30754.44141,11,15,52,54,0.00062,1444.978975,0
31,29,1580,10168,11353.70898,75252.60156,3,5,12,18,0.000669,9531.798498,0
31,29,1540,1644,688520.6875,740493.5,4,4,16,18,0.00057,72.060739,0
31,29,320,1916,717500.8125,4506550.0,1,2,6,8,0.000628,29.694597,0
31,29,112,112,919917.8125,919917.8125,1,1,2,2,0.000478,0.0,0
31,29,37508,3380,12110947.0,1086419.75,18,8,52,42,0.000694,24.722229,0
31,29,4664,3080,92622.90625,61323.03516,7,7,28,30,0.000734,784.48795,0
31,29,568,312,301646.3125,165693.0469,0,0,4,4,0.0,1.652982,0
31,29,4550,67604,817972.8125,12156511.0,7,33,78,80,0.000781,31.726561,0
31,29,4488,2560,1032548.75,592394.125,7,7,18,20,0.000734,209.384243,0
31,29,2854,26688,890128.6875,8331247.5,7,16,46,48,0.0007,40.784953,0
31,29,2958,32368,1107786.5,12129822.0,7,18,48,50,0.001204,26.89485,0
31,29,320,1866,12822.59082,78424.30469,1,2,6,8,0.00059,2342.282416,0
31,29,2230,15258,492773.4375,3376579.25,7,11,34,36,0.000669,68.107719,0
31,29,1540,1644,499071.1563,536743.4375,4,4,16,18,0.000645,98.97581,0
31,29,1684,10168,10975.44824,67396.54688,3,5,14,18,0.00075,8831.272126,0
31,29,1920,4312,2145428.0,4837454.0,6,6,22,24,0.000769,18.053007,0
31,29,3390,42634,492221.2813,6193267.0,7,22,56,58,0.000673,0.0,0
31,29,3968,2456,6126685.5,3792398.75,7,7,18,18,0.000576,13.367155,0
31,29,2334,16734,1872551.125,13441122.0,7,12,36,38,0.000759,16.594958,0
31,29,2542,21006,1652942.25,13672946.0,7,14,40,42,0.000762,18.231543,0
31,29,3390,40986,631249.6875,7635657.0,7,22,56,58,0.000597,0.0,0
31,29,994,8896,68531.82813,613111.0,2,4,10,10,0.00067,1055.421273,0
31,29,528,304,23813.82031,13710.98731,0,0,4,4,0.0,55.620547,0
31,29,4654,72060,449948.5938,6964315.5,7,33,80,78,0.001287,64.465133,0
62,252,894,22854,14534.04688,387474.125,2,8,12,23,0.096917,2893.81869,1
31,29,146,178,429727.75,523914.6563,0,0,2,2,0.0,0.0,0
32,29,2610,20544,1790037.75,14058860.0,7,14,41,38,0.000739,15.498927,0
31,29,1920,4312,2453815.25,5532798.0,6,6,22,24,0.000746,16.442431,0
31,29,2958,33164,1079107.875,12116031.0,7,18,48,52,0.000683,25.499409,0
31,29,2048,2410,2684444.5,3169914.5,6,7,24,26,0.000781,14.469868,0
31,29,5486,91826,289527.3438,4847090.0,7,42,96,98,0.000814,87.23119,0
31,29,6280,12859,26832.48242,54947.22656,24,25,96,97,0.000717,1300.3223,0
31,29,1580,10168,4850.12207,32146.70117,3,5,12,18,0.000737,14807.30673,0
31,29,568,312,11626.08203,6386.157715,0,0,4,4,0.0,131.029008,0
254,252,6878,3294,49132.16016,23409.63867,12,11,30,26,0.052638,1872.000931,1
31,29,4238,63516,749003.3125,11227524.0,7,30,72,74,0.001291,37.549918,0
31,29,2438,20718,174222.5469,1482506.125,7,13,38,40,0.000776,180.812471,0
31,29,568,304,52161.9375,27917.65625,0,0,4,4,0.0,23.566455,0
31,29,2438,20576,419657.0625,3546402.75,7,13,38,40,0.000732,72.39139,0
31,29,27308,1158890,6729.745605,285855.7813,40,412,488,906,0.000694,25840.73305,0
31,29,8928,320,297016.75,9565.006836,4,1,14,6,0.000698,1586.365382,0
31,29,424,8824,654321.0,14266314.0,1,4,8,12,0.000666,36.671733,0
31,29,1920,4416,1578131.75,3656478.75,6,6,22,26,0.000665,23.791764,0
31,29,2750,26406,1553308.25,14927477.0,7,16,44,46,0.000769,17.869975,0
31,29,2646,24316,1294818.0,11912526.0,7,15,42,44,0.000846,23.53548,0
31,29,2054,2478,2737871.0,3315881.5,6,6,22,24,0.000659,15.816518,0
31,29,1684,10168,11392.37891,69956.78125,3,5,14,18,0.000669,9182.761801,0
31,29,5174,89926,532044.0625,9248541.0,7,39,90,92,0.000694,55.312327,0
31,29,1540,1644,252094.9844,271124.3125,4,4,16,18,0.000642,199.118935,0
31,29,3718,44510,317862.9375,3806276.25,7,24,62,64,0.005989,74.417575,0
31,29,25888,1094788,9796.168945,414688.6563,38,390,462,858,0.000732,18740.64611,0
31,29,1540,1644,414198.625,445464.3125,4,4,16,18,0.000736,116.626401,0
31,29,4222,63402,877000.875,13173126.0,7,30,72,74,0.000777,30.753312,0
31,29,3494,44988,525317.4375,6763500.0,7,22,58,58,0.001303,50.970226,0
31,29,1540,1644,594789.375,639686.9375,4,4,16,18,0.000577,77.733453,0
31,29,8928,424,16711513.0,747795.375,4,1,14,8,0.000618,18.412904,0
31,29,424,8824,13187.8877,287538.5938,1,4,8,12,0.000598,2183.42867,0
31,29,2542,23122,134998.7969,1229202.5,7,14,40,42,0.000745,258.674502,0
31,29,2750,26406,1552075.0,14915626.0,7,16,44,46,0.000802,18.188114,0
31,29,3406,40478,531976.625,6320760.0,7,21,56,56,0.00064,68.188352,0
31,29,1060,824,1764677.875,1410981.625,2,2,8,10,0.000713,35.169284,0
31,29,1580,10168,10444.51367,69226.4375,3,5,12,18,0.000646,9584.875391,0
254,252,1368,740,10463.28613,5406.865723,3,2,12,8,0.209096,4235.557483,1
31,29,37146,3276,3400609.0,298225.3438,18,8,52,40,0.000653,253.309217,0
31,29,2646,24694,302547.5938,2826705.75,7,15,42,44,0.000681,97.023019,0
31,29,1958,2308,2528238.25,2992222.0,6,6,22,24,0.000776,16.211639,0
31,29,18006,995552,74236.57031,4110633.25,2,333,337,683,0.000682,313.389552,0
31,29,2542,23278,144707.3594,1326474.375,7,14,40,42,0.000683,202.01022,0
31,29,2158,2464,2715668.5,3100246.0,6,6,24,24,0.000796,15.834477,0
31,29,37262,3380,1763505.25,159239.5156,18,8,52,42,0.000693,435.27783,0
62,252,330378,1902,839199.125,4741.036133,122,1,250,44,0.132439,1519.100458,1
0,0,56,92,5.13331,8.433295,0,0,2,2,0.0,0.0,0
31,29,1580,10168,11539.56445,76484.45313,3,5,12,18,0.000641,9528.326916,0
31,29,3598,45458,884142.1875,11173568.0,7,24,60,62,0.000651,33.818395,0
31,29,2334,16734,1477383.625,10604620.0,7,12,36,38,0.00072,23.042116,0
31,29,5486,95560,964898.25,16810628.0,7,42,96,98,0.00066,23.653174,0
31,29,4880,3080,94656.9375,59899.78125,7,7,28,30,0.000699,815.121188,0
31,29,528,304,1894736.75,1090909.125,0,0,4,4,0.0,0.600569,0
31,29,2438,19266,1605545.75,12704371.0,7,13,38,40,0.000738,0.0,0
31,29,8928,424,390810.6875,17487.73047,4,1,14,8,0.000623,1463.362033,0
31,29,1540,1644,522147.9063,561562.125,4,4,16,18,0.000587,90.363885,0
31,29,1470,1728,193875.7813,221631.5,5,4,22,14,0.000745,362.361551,0
31,29,544,304,15312.58496,8557.033203,0,0,4,4,0.0,81.546617,0
31,29,8928,320,94287.82813,3036.406982,4,1,14,6,0.000593,4528.402604,0
31,29,3390,44426,985462.25,12920801.0,7,22,56,58,0.000765,28.187392,0
31,29,37252,3276,765632.875,66953.0625,18,8,52,40,0.000616,828.559656,0
31,29,1114,10064,6065.619629,55997.18359,2,5,12,16,0.00067,10151.85476,0
31,29,2750,26584,1021470.688,9882957.0,7,16,44,46,0.00096,30.28009,0
31,29,424,8824,7677.980469,167404.7969,1,4,8,12,0.000586,3265.497923,0
31,29,1580,10168,11491.83691,76168.11719,3,5,12,18,0.000614,9534.218455,0
31,29,536,304,1924596.0,1091561.875,0,0,4,4,0.0,0.608348,0
31,29,2542,22432,398785.4688,3522631.75,7,14,40,42,0.000662,0.0,0
32,29,2834,30518,608762.5,6553200.5,7,14,45,45,0.000741,69.86244,0
31,29,3390,41228,562583.1875,6845268.5,7,22,56,58,0.000709,65.02666,0
31,29,512,304,42622.26563,25306.9707,0,0,4,4,0.0,9.891718,0
31,29,2766,26160,705982.1875,6681766.0,7,16,44,46,0.00078,51.73042,0
31,29,1580,10168,11538.85156,76479.73438,3,5,12,18,0.000672,9524.882993,0
31,29,2438,19266,1171911.625,9273109.0,7,13,38,40,0.000617,0.0,0
31,29,424,8824,103522.8438,2257133.0,1,4,8,12,0.000611,293.271531,0
31,29,4328,3080,89400.07031,63783.76172,7,7,28,30,0.001514,722.255812,0
31,29,568,320,555773.0,313111.5313,0,0,4,4,0.0,2.336752,0
31,29,2542,21006,1755821.125,14523949.0,7,14,40,42,0.000786,16.063329,0
31,29,13142,548216,330021.9688,13795221.0,21,197,228,438,0.000659,77.489289,0
31,29,2542,23278,827540.1875,7585729.5,7,14,40,42,0.000689,36.574464,0
0,0,184,112,35.625004,21.684786,0,0,4,4,0.0,15517.201,0
31,29,568,312,719442.6875,395186.8438,0,0,4,4,0.0,1.7244,0
31,29,2230,14042,1605041.25,10121027.0,7,11,34,36,0.000807,0.0,0
31,29,3728,5474,2939273.75,4268945.0,7,7,32,24,0.000729,20.259019,0
31,29,1580,10168,11523.35547,76377.02344,3,5,12,18,0.000657,9530.383252,0
31,29,3182,36954,753864.75,8760870.0,7,20,52,54,0.001469,41.38349,0
31,29,1540,1644,862797.8125,927925.9375,4,4,16,18,0.000586,59.755492,0
31,29,4696,2872,121296.3594,74185.24219,7,7,26,26,0.000757,774.951136,0
31,29,3598,46036,811185.625,10381984.0,7,24,60,62,0.00068,34.590528,0
31,29,3806,52014,683058.0,9338225.0,7,26,64,66,0.000701,38.997042,0
31,29,3078,33374,339981.9688,3685711.0,7,18,50,50,0.000669,0.0,0
31,29,37188,3276,508400.9063,44535.43359,18,8,52,40,0.003814,815.217223,0
31,29,7670,275570,17302.94727,623760.9375,13,101,128,230,0.001291,7115.782674,0
31,29,22804,990798,32483.60938,1413018.5,36,343,404,778,0.000604,5174.244908,0
31,29,544,304,1858770.0,1038724.375,0,0,4,4,0.0,0.62744,0
31,29,2542,22432,1494273.75,13199518.0,7,14,40,42,0.000569,0.0,0
31,29,3926,57982,821128.0625,12131121.0,7,27,66,68,0.000782,0.0,0
31,29,12752,13306,4645434.0,4846627.0,35,33,128,126,0.000763,10.962964,0
31,29,2854,31360,1404338.25,15445206.0,7,17,46,48,0.000734,19.636793,0
31,29,3728,5474,11857.72656,17221.9375,7,7,32,24,0.000689,0.0,0
31,29,528,304,1771812.125,1020134.25,0,0,4,4,0.0,0.63451,0
0,0,56,92,6.157446,10.115804,0,0,2,2,0.0,0.0,0
31,29,3390,41228,141977.7656,1727524.125,7,22,56,58,0.000682,236.467143,0
31,29,424,8824,13218.37012,288203.2188,1,4,8,12,0.000712,2159.185701,0
31,29,8928,424,1389097.125,62158.36719,4,1,14,8,0.000713,393.055269,0
31,29,544,304,1843026.5,1029926.625,0,0,4,4,0.0,0.658318,0
31,29,1580,10168,11489.27344,76151.125,3,5,12,18,0.000622,9527.39464,0
31,29,3390,44134,1168216.125,15216278.0,7,22,56,58,0.000692,22.389765,0
31,29,4014,57836,1103207.75,15902371.0,7,28,68,70,0.000664,22.810058,0
31,29,1684,10168,11335.64356,69608.39063,3,5,14,18,0.000644,8807.628783,0
31,29,3806,50974,291728.7188,3908557.5,7,26,64,66,0.000728,92.767609,0
31,29,18994,1087890,31127.86914,1785455.5,2,370,356,746,0.001237,790.848438,0
31,29,7806,15226,79415.58594,154933.7344,30,32,122,126,0.000627,438.200856,0
31,29,1920,4312,2047187.0,4615943.0,6,6,22,24,0.000708,18.415715,0
31,29,424,8824,13279.28516,289531.375,1,4,8,12,0.001458,2167.223682,0
31,29,3728,5578,28587.625,42454.04688,7,7,32,26,0.000743,3211.932054,0
31,29,3926,57474,269277.9688,3943352.0,7,27,66,68,0.000697,91.870923,0
31,29,3614,46932,617952.625,8028863.5,7,24,60,62,0.000666,51.45647,0
31,29,4862,76262,630680.875,9893486.0,7,36,84,86,0.000664,42.942622,0
31,29,424,8824,459300.5313,10014237.0,1,4,8,12,0.00062,59.66505,0
31,29,520,304,18130.1543,10599.16699,0,0,4,4,0.0,56.569723,0
31,29,146,178,327721.6563,399551.0625,0,0,2,2,0.0,0.0,0
31,29,3062,32408,589587.4375,6239685.5,7,18,50,50,0.001061,56.583697,0
31,29,4030,57878,706898.125,10147219.0,7,27,68,66,0.000717,39.541395,0
31,29,1684,10168,12413.35156,76226.23438,3,5,14,18,0.000661,8765.892427,0
31,29,1580,10168,11510.95117,76294.8125,3,5,12,18,0.000749,9530.547487,0
31,29,2934,3742,119521.9922,152537.9688,11,15,52,54,0.000674,495.12846,0
31,29,2958,32368,1361052.375,14902983.0,7,18,48,50,0.000832,19.624787,0
31,29,3614,43086,692230.9375,8256909.0,7,24,60,62,0.000733,0.0,0
31,29,37382,3380,593727.375,53439.35156,18,8,52,42,0.000776,783.259896,0
31,29,568,312,786340.5625,431933.5625,0,0,4,4,0.0,1.618805,0
31,29,3614,44406,1189424.375,14621821.0,7,24,60,62,0.000717,21.498851,0
31,29,1684,10168,12005.1543,73719.625,3,5,14,18,0.000726,8882.12935,0
31,29,13350,548216,102892.2656,4233692.0,21,197,232,438,0.00161,267.573936,0
31,29,4014,57836,906564.25,13067820.0,7,28,68,70,0.000707,0.0,0
31,29,1684,10168,12440.67773,76394.03125,3,5,14,18,0.000695,8765.718231,0
31,29,3390,44426,806100.1875,10569112.0,7,22,56,58,0.000648,0.0,0
31,29,2646,25418,986631.0625,9488541.0,7,15,42,44,0.00076,36.473986,0
31,29,4550,67604,1091085.75,16215448.0,7,33,78,80,0.000766,22.681514,0
31,29,8928,320,15265363.0,491599.5625,4,1,14,6,0.000655,17.31866,0
31,29,1684,10168,12450.64356,76455.22656,3,5,14,18,0.000744,8764.928482,0
31,29,1540,1644,621175.5,668064.75,4,4,16,18,0.000571,73.286747,0
31,29,18266,1087890,20211.2168,1205628.625,2,370,342,746,0.000675,4535.948337,0
31,29,568,312,752650.1875,413427.5625,0,0,4,4,0.0,1.65039,0
31,29,2854,29182,929620.875,9514297.0,7,17,46,48,0.000624,0.0,0
31,29,538,882,144254.0,243595.9375,1,3,10,14,0.000536,195.80841,0
31,29,1470,1728,1872936.5,2141070.5,5,4,22,14,0.000661,0.0,0
254,0,1724,0,626909056.0,0.0,0,0,2,0,0.0,0.0,1
31,29,424,8824,5112.692871,111473.2422,1,4,8,12,0.000702,5193.194328,0
31,29,3302,40550,743775.125,9139644.0,7,21,54,56,0.000637,36.447082,0
31,29,1114,7064,7992.75,51303.75781,2,3,12,14,0.000581,9532.033943,0
31,29,1684,10168,12408.74609,76197.95313,3,5,14,18,0.000708,8774.794161,0
31,29,568,312,21137.375,11610.6709,0,0,4,4,0.0,53.716309,0
31,29,2230,14740,1523575.0,10085151.0,7,11,34,36,0.000618,0.0,0
31,29,4312,2664,196242.9531,121245.3438,7,7,22,22,0.000643,699.868851,0
31,29,4344,3080,50131.34375,35638.85156,7,7,28,30,0.000694,1492.280355,0
31,29,12752,13202,124254.1328,128604.4531,35,33,128,124,0.000652,0.0,0
31,29,1580,10168,11499.875,76221.39063,3,5,12,18,0.00066,9530.589828,0
31,29,1684,10168,8949.300781,54954.66016,3,5,14,18,0.0006,11617.95318,0
31,29,4014,57732,691252.25,9941973.0,7,28,68,68,0.000622,43.555846,0
31,29,146,178,412138.3438,502470.0313,0,0,2,2,0.0,0.0,0
31,29,37210,3380,6506362.5,588327.0625,18,8,52,42,0.001227,61.01033,0
31,29,5928,8010,3703786.0,4998492.0,14,17,62,58,0.000634,14.995478,0
31,29,2934,3742,9051.357422,11551.64551,11,15,52,54,0.000635,4048.539645,0
31,29,3614,49590,1060579.0,14560132.0,7,24,60,62,0.000705,0.0,0
31,29,4240,3080,26800.26367,19518.50977,7,7,28,30,0.000841,3054.969366,0
31,29,24588,1056246,18881.79883,811993.5625,38,374,437,831,0.000666,9297.712075,0
31,29,2854,31538,339891.9688,3759385.25,7,17,46,48,0.00068,0.0,0
31,29,528,8824,904727.9375,15374673.0,1,4,10,12,0.000631,33.8881,0
31,29,8928,424,21458428.0,960207.0625,4,1,14,8,0.000655,14.696075,0
31,29,1580,10168,11366.08789,75334.64844,3,5,12,18,0.004723,9534.760377,0
31,29,2230,12896,2191850.25,12693495.0,7,11,34,36,0.00068,0.0,0
31,29,4550,72372,499305.3125,7943978.5,7,33,78,80,0.000737,0.0,0
31,29,1540,1644,584024.25,628109.1875,4,4,16,18,0.000576,80.371983,0
31,29,4222,63010,244798.9844,3654289.0,7,30,72,74,0.003272,101.484116,0
31,29,7808,16786,58832.35938,126515.3984,30,32,122,126,0.000697,548.190455,0
31,29,2334,16290,698354.125,4879864.5,7,12,36,38,0.000697,56.385204,0
31,29,4222,63010,1108331.125,16544850.0,7,30,72,74,0.000768,21.730925,0
31,29,520,304,89058.89063,52065.19922,0,0,4,4,0.0,9.880168,0
31,29,2750,26406,1447983.25,13915292.0,7,16,44,46,0.000772,20.219054,0
31,29,1920,4312,2437905.25,5496924.5,6,6,22,24,0.000793,16.657817,0
62,252,830,1286,13053.47852,19676.32813,2,2,10,8,0.151472,2504.534718,1
31,29,2934,3738,755132.8125,962676.3125,11,15,52,54,0.000688,47.760458,0
31,29,4238,63516,331059.625,4962568.0,7,30,72,74,0.000691,86.397078,0
31,29,1684,10168,12064.81738,74086.0,3,5,14,18,0.000666,8854.901581,0
31,29,568,320,705298.0,397351.0,0,0,4,4,0.0,1.760934,0
31,29,3302,40932,1068490.875,13253770.0,7,21,54,56,0.00071,26.256583,0
31,29,1540,1644,502239.0313,540150.4375,4,4,16,18,0.000578,95.747645,0
31,29,4030,56126,349548.3125,4869997.5,7,27,68,70,0.0023,79.199309,0
31,29,1920,4312,111541.2969,251500.375,6,6,22,24,0.000669,452.289679,0
31,29,1684,10168,9956.02832,61136.63281,3,5,14,18,0.000703,8913.091336,0
31,29,1580,10168,11538.84082,76479.66406,3,5,12,18,0.000673,9524.835661,0
31,29,4256,2456,3867709.0,2232110.75,7,7,18,18,0.00075,24.787237,0
31,29,2934,3742,23626.66797,30153.14648,11,15,52,54,0.000662,1533.163455,0
62,252,824,1346,11411.14941,18116.35352,2,2,10,8,0.19131,2909.902399,1
254,252,1386,728,36413.25,18249.59961,3,2,12,8,0.064463,1253.512341,1
31,29,2542,21720,413787.3438,3539142.0,7,14,40,42,0.000666,76.595271,0
31,29,424,8824,684659.6875,14927796.0,1,4,8,12,0.000609,36.916933,0
31,29,5904,201712,332946.3438,11426390.0,10,74,96,170,0.000816,89.707421,0
254,252,2516,268,35670.97656,3527.72583,2,1,10,6,0.189288,2791.516137,0
31,29,2662,23532,393445.0938,3477576.5,7,14,42,42,0.000595,76.995211,0
31,29,12934,548216,175027.6094,7434494.0,21,197,224,438,0.0007,164.020028,0
31,29,7912,274694,98932.00781,3445751.5,14,96,132,233,0.000606,952.609738,0
31,29,528,104,23286.24023,3057.789062,0,0,4,2,0.0,64.124922,0
31,29,3806,52106,865507.8125,11853554.0,7,26,64,66,0.000873,30.959176,0
31,29,1580,10168,11520.7666,76359.86719,3,5,12,18,0.000687,9531.413108,0
31,29,520,304,1765704.625,1032258.063,0,0,4,4,0.0,0.62414,0
31,29,994,8896,50932.21484,455658.375,2,4,10,10,0.000678,1283.265087,0
254,252,776,268,28021.78711,8979.800781,2,1,10,6,0.024192,1192.448572,1
31,29,37462,3276,1054418.375,91689.80469,18,8,52,40,0.000718,577.486257,0
31,29,7816,15660,1366292.125,2738224.25,30,32,122,126,0.00132,28.667887,0
62,252,914,1360,24679.88086,35685.37109,2,2,10,8,0.061005,1458.805769,1
31,29,16986,723128,29610.77148,1262632.125,27,259,298,574,0.000576,5599.515084,0
31,29,37172,3172,838061.9375,71007.0,18,8,52,38,0.000718,795.230269,0
31,29,2974,33550,1298200.625,14652777.0,7,18,48,50,0.000652,0.0,0
31,29,7812,14870,91439.49219,174098.5313,30,32,122,126,0.000712,438.670579,0
31,29,1684,10168,12414.75488,76234.85156,3,5,14,18,0.000837,8766.09906,0
31,29,1540,1644,46767.52734,50297.76172,4,4,16,18,0.000759,982.525258,0
31,29,8928,320,106904.7734,3442.718018,4,1,14,6,0.000764,4066.305818,0
31,29,4280,2456,6520967.5,3741935.5,7,7,18,18,0.000599,13.632973,0
31,29,4238,63516,135903.4688,2037186.5,7,30,72,74,0.001145,218.949031,0
31,29,2438,20826,101642.4844,869398.625,7,13,38,40,0.000728,299.824675,0
31,29,18786,1087890,98560.375,5716070.0,2,370,352,746,0.000717,227.844234,0
31,29,2854,30384,779072.1875,8301639.5,7,17,46,48,0.000685,37.360191,0
31,29,2158,2464,2655969.25,3032092.5,6,6,24,24,0.000778,16.162535,0
31,29,4896,3080,100454.9922,63353.44531,7,7,28,30,0.000695,800.366057,0
31,29,3182,38534,714821.5,8662372.0,7,20,52,54,0.000738,41.714587,0
31,29,12138,501566,55098.21484,2281794.0,19,180,210,400,0.001342,522.166584,0
31,29,2934,3742,27192.72656,34704.26953,11,15,52,54,0.000658,1415.323904,0
31,29,3702,47498,425118.5313,5456174.0,7,24,62,64,0.000799,77.616071,0
62,252,1354,58396,3855.554443,170044.1719,6,27,26,60,0.131403,6050.703411,1
31,29,1580,10168,11526.32324,76396.69531,3,5,12,18,0.000656,9529.447051,0
31,29,2750,27344,652051.3125,6488978.0,7,16,44,46,0.000734,55.354514,0
31,29,2934,3740,27392.17578,34939.77734,11,15,52,54,0.000669,1414.445931,0
31,29,7806,15474,1950746.5,3867733.5,30,32,122,126,0.000656,16.112515,0
31,29,37502,3380,894953.0,80295.39063,18,8,52,42,0.000659,662.277162,0
31,29,568,320,39007.41797,21976.00977,0,0,4,4,0.0,33.936883,0
31,29,1920,4312,2072357.25,4672696.5,6,6,22,24,0.000655,20.433468,0
31,29,2750,26584,466565.4063,4514124.5,7,16,44,46,0.000701,0.0,0
31,29,5064,3080,102938.0703,62766.08984,7,7,28,30,0.000602,838.130442,0
31,29,18162,1087890,20185.53906,1211012.0,2,370,340,746,0.000663,1220.5531,0
31,29,3210,27656,25774.50977,222710.1875,9,14,42,48,0.000979,2404.001083,0
31,29,2974,30506,1297405.625,13315221.0,7,18,48,50,0.000756,21.637719,0
31,29,1580,10168,11536.08398,76461.39063,3,5,12,18,0.00067,9524.85809,0
31,29,1036,2262,1786973.875,3901246.25,4,4,12,12,0.000855,17.751067,0
31,29,2974,33882,797754.375,9093523.0,7,18,48,50,0.000672,37.346928,0
31,29,2934,3738,6421.100586,8185.899414,11,15,52,54,0.00062,4153.831082,0
31,29,3598,45458,303786.5938,3839179.25,7,24,60,62,0.000731,86.721243,0
31,29,3718,45750,767246.75,9433424.0,7,24,62,60,0.000681,0.0,0
31,29,512,304,87658.71875,52047.36328,0,0,4,4,0.0,9.441054,0
31,29,13662,548216,4813.581543,193521.5469,21,197,238,438,0.000652,38596.64664,0
31,29,536,304,1592079.25,902970.3125,0,0,4,4,0.0,0.773103,0
31,29,13108,513626,160314.7031,6293620.5,20,180,228,404,0.000597,169.531819,0
31,29,512,304,1690699.0,1003852.5,0,0,4,4,0.0,0.647474,0
31,29,4238,63878,876356.1875,13211384.0,7,30,72,74,0.000761,30.862678,0
29,31,1978,20288,29717.54297,305804.125,3,8,28,31,0.0,1713.296492,0
31,29,2854,31538,457808.125,5063600.5,7,17,46,48,0.000739,75.031016,0
31,29,568,304,772263.8125,413324.2813,0,0,4,4,0.0,1.662644,0
31,29,2386,13546,793540.9375,4484771.0,7,10,37,32,0.000599,50.401849,0
31,29,1684,10168,10604.52246,65118.82031,3,5,14,18,0.000606,8931.760035,0
31,29,4744,2872,130035.0313,78987.63281,7,7,24,26,0.000877,828.200157,0
31,29,1580,10168,10568.83203,70050.42188,3,5,12,18,0.000697,9572.275101,0
31,29,2750,27174,788877.0625,7801900.5,7,16,44,46,0.000739,0.0,0
31,29,3302,37226,399710.1875,4509165.0,7,21,54,56,0.00071,0.0,0
31,29,2646,24570,688800.0,6403200.0,7,15,42,44,0.000682,54.564258,0
31,29,848,272,3086843.5,848673.9375,3,2,8,4,0.000604,14.866625,0
31,29,568,312,729920.75,400942.4063,0,0,4,4,0.0,1.739483,0
31,29,7806,15616,23935.32422,47892.28906,30,32,122,126,0.000601,1312.508319,0
31,29,4014,61374,1035306.438,15836655.0,7,28,68,70,0.000639,0.0,0
31,29,528,304,18082.29492,10411.01856,0,0,4,4,0.0,77.777977,0
31,29,528,304,1789830.5,1030508.5,0,0,4,4,0.0,0.630739,0
31,29,2974,31400,1117751.375,11807568.0,7,18,48,50,0.000714,25.325991,0
31,29,544,304,44635.28516,24943.24805,0,0,4,4,0.0,26.885613,0
31,29,5174,87114,427538.9688,7199565.5,7,39,90,92,0.000683,0.0,0
31,29,3182,39076,999199.625,12278854.0,7,20,52,54,0.000663,26.853889,0
31,29,1540,1644,636333.5625,684367.0625,4,4,16,18,0.000575,72.685693,0
31,29,7800,15630,26474.91797,53059.33594,30,32,122,126,0.001114,1186.716156,0
31,29,1920,4312,2325035.75,5242429.0,6,6,22,24,0.000627,18.246928,0
31,29,568,312,752317.875,413245.0313,0,0,4,4,0.0,1.71615,0
31,29,8928,320,17523910.0,564332.875,4,1,14,6,0.000596,16.909819,0
31,29,2766,28906,367173.0313,3839837.0,7,16,44,46,0.000705,0.0,0
31,29,1098,10064,4948.479004,46364.34766,2,5,12,16,0.000617,15455.73758,0
31,29,25728,49578,112249.5703,216359.0938,78,103,324,354,0.000752,512.892534,0
31,29,4238,59594,1116378.5,15701142.0,7,30,72,74,0.000797,22.896016,0
31,29,1580,10168,10873.39941,72069.10156,3,5,12,18,0.000741,9656.360747,0
31,29,7806,14704,54527.30469,102730.7656,30,32,122,126,0.000694,718.006656,0
31,29,1920,4312,100146.8359,225808.4375,6,6,22,24,0.00079,457.213349,0
31,29,25576,1094684,11536.34961,494275.625,38,390,456,856,0.000853,15706.94042,0
